Purchase_Order_Details_Id,Purchase_Order_Id,Item_Num,Quantity
20415,4083,H012,15
20416,4084,S101,33
20417,4084,P015,37
20418,4084,E007,70
20419,4084,S010,32
20420,4084,H013,47
20421,4085,T001,33
20422,4085,P016,77
20423,4085,E008,57
20424,4085,S011,24
20425,4085,H014,86
20426,4086,T002,12
20427,4086,P020,45
20428,4086,E020,22
20429,4086,S012,78
20430,4086,H031,37
20431,4087,T003,57
20432,4087,P021,25
20433,4087,E021,82
20434,4087,S020,10
20435,4087,H032,33
20436,4088,T020,18
20437,4088,P030,53
20438,4088,E030,27
20439,4088,S021,45
20440,4088,H033,42
20441,4089,T021,28
20442,4089,P031,32
20443,4089,E031,40
20444,4089,S022,12
20445,4089,P010,37
20446,4090,T022,13
20447,4090,P032,74
20448,4090,E032,39
20449,4090,S023,76
20450,4090,P011,55
20451,4091,T023,87
20452,4091,P033,87
20453,4091,E033,30
20454,4091,S040,37
20455,4091,P012,65
20456,4092,T024,42
20457,4092,P034,49
20458,4092,E034,56
20459,4092,S041,28
20460,4092,P013,76
20461,4093,T025,66
20462,4093,P035,43
20463,4093,E035,30
20464,4093,S100,100
20465,4093,P014,67
20466,4094,T100,18
20467,4094,P036,90
20468,4094,E036,26
20469,4094,S101,98
20470,4094,P015,75
20471,4095,C001,67
20472,4095,P037,10
20473,4095,F020,93
20474,4095,T001,48
20475,4095,P016,20
20476,4096,C002,80
20477,4096,P038,80
20478,4096,F021,25
20479,4096,T002,23
20480,4096,P020,48
20481,4097,C003,36
20482,4097,P039,92
20483,4097,F022,56
20484,4097,T003,59
20485,4097,P021,86
20486,4098,C004,50
20487,4098,P040,26
20488,4098,F023,35
20489,4098,T020,50
20490,4098,P030,72
20491,4099,C005,49
20492,4099,P041,12
20493,4099,F024,37
20494,4099,T021,27
20495,4099,P031,54
20496,4100,C006,84
20497,4100,P042,64
20498,4100,F031,85
20499,4100,T022,12
20500,4100,P032,44
20501,4101,E001,46
20502,4101,P043,67
20503,4101,F032,89
20504,4101,T023,57
20505,4101,P033,41
20506,4102,E002,83
20507,4102,P044,99
20508,4102,F033,67
20509,4102,T024,75
20510,4102,P034,26
20511,4103,E003,77
20512,4103,P045,22
20513,4103,F034,32
20514,4103,T025,51
20515,4103,P035,14
20516,4104,E004,61
20517,4104,P046,23
20518,4104,F035,62
20519,4104,T100,23
20520,4104,P036,55
20521,4105,E005,69
20522,4105,R001,71
20523,4105,H011,13
20524,4105,C001,39
20525,4105,P037,44
20526,4106,E006,52
20527,4106,R002,29
20528,4106,H012,62
20529,4106,C002,80
20530,4106,P038,14
20531,4107,E007,38
20532,4107,S010,26
20533,4107,H013,14
20534,4107,C003,51
20535,4107,P039,100
20536,4108,E008,66
20537,4108,S011,59
20538,4108,H014,67
20539,4108,C004,64
20540,4108,P040,40
20541,4109,E020,45
20542,4109,S012,85
20543,4109,H031,100
20544,4109,C005,19
20545,4109,P041,91
20546,4110,E021,18
20547,4110,S020,26
20548,4110,H032,35
20549,4110,C006,65
20550,4110,P042,92
20551,4111,E030,47
20552,4111,S021,85
20553,4111,H033,20
20554,4111,E001,91
20555,4111,P043,42
20556,4112,E031,34
20557,4112,S022,24
20558,4112,P010,59
20559,4112,E002,10
20560,4112,P044,70
20561,4113,E032,12
20562,4113,S023,50
20563,4113,P011,71
20564,4113,E003,15
20565,4113,P045,92
20566,4114,E033,24
20567,4114,S040,58
20568,4114,P012,93
20569,4114,E004,76
20570,4114,P046,45
20571,4115,E034,10
20572,4115,S041,18
20573,4115,P013,99
20574,4115,E005,22
20575,4115,R001,21
20576,4116,E035,37
20577,4116,S100,86
20578,4116,P014,96
20579,4116,E006,43
20580,4116,R002,17
20581,4117,E036,31
20582,4117,S101,73
20583,4117,P015,67
20584,4117,E007,58
20585,4117,S010,34
20586,4118,F020,100
20587,4118,T001,91
20588,4118,P016,35
20589,4118,E008,59
20590,4118,S011,29
20591,4119,F021,13
20592,4119,T002,25
20593,4119,P020,71
20594,4119,E020,73
20595,4119,S012,41
20596,4120,F022,65
20597,4120,T003,26
20598,4120,P021,33
20599,4120,E021,81
20600,4120,S020,84
20601,4121,F023,31
20602,4121,T020,64
20603,4121,P030,30
20604,4121,E030,95
20605,4121,S021,38
20606,4122,F024,53
20607,4122,T021,35
20608,4122,P031,57
20609,4122,E031,12
20610,4122,S022,16
20611,4123,F031,15
20612,4123,T022,41
20613,4123,P032,80
20614,4123,E032,56
20615,4123,S023,52
20616,4124,F032,56
20617,4124,T023,35
20618,4124,P033,12
20619,4124,E033,59
20620,4124,S040,81
20621,4125,F033,37
20622,4125,T024,92
20623,4125,P034,17
20624,4125,E034,11
20625,4125,S041,70
20626,4126,F034,63
20627,4126,T025,74
20628,4126,P035,96
20629,4126,E035,48
20630,4126,S100,98
20631,4127,F035,23
20632,4127,T100,88
20633,4127,P036,71
20634,4127,E036,23
20635,4127,S101,31
20636,4128,H011,48
20637,4128,C001,52
20638,4128,P037,22
20639,4128,F020,54
20640,4128,T001,10
20641,4129,H012,86
20642,4129,C002,66
20643,4129,P038,94
20644,4129,F021,53
20645,4129,T002,33
20646,4130,H013,14
20647,4130,C003,28
20648,4130,P039,75
20649,4130,F022,14
20650,4130,T003,97
20651,4131,H014,69
20652,4131,C004,79
20653,4131,P040,23
20654,4131,F023,21
20655,4131,T020,63
20656,4132,H031,35
20657,4132,C005,60
20658,4132,P041,53
20659,4132,F024,77
20660,4132,T021,67
20661,4133,H032,26
20662,4133,C006,55
20663,4133,P042,81
20664,4133,F031,19
20665,4133,T022,69
20666,4134,H033,60
20667,4134,E001,87
20668,4134,P043,35
20669,4134,F032,62
20670,4134,T023,25
20671,4135,P010,23
20672,4135,E002,57
20673,4135,P044,69
20674,4135,F033,26
20675,4135,T024,33
20676,4136,P011,65
20677,4136,E003,10
20678,4136,P045,85
20679,4136,F034,51
20680,4136,T025,76
20681,4137,P012,45
20682,4137,E004,50
20683,4137,P046,89
20684,4137,F035,67
20685,4137,T100,30
20686,4138,P013,32
20687,4138,E005,48
20688,4138,R001,73
20689,4138,H011,98
20690,4138,C001,84
20691,4139,P014,79
20692,4139,E006,49
20693,4139,R002,29
20694,4139,H012,55
20695,4139,C002,16
20696,4140,P015,79
20697,4140,E007,64
20698,4140,S010,31
20699,4140,H013,14
20700,4140,C003,13
20701,4141,P016,24
20702,4141,E008,79
20703,4141,S011,31
20704,4141,H014,38
20705,4141,C004,36
20706,4142,P020,99
20707,4142,E020,24
20708,4142,S012,51
20709,4142,H031,31
20710,4142,C005,37
20711,4143,P021,10
20712,4143,E021,76
20713,4143,S020,22
20714,4143,H032,46
20715,4143,C006,58
20716,4144,P030,22
20717,4144,E030,42
20718,4144,S021,95
20719,4144,H033,43
20720,4144,E001,23
20721,4145,P031,83
20722,4145,E031,70
20723,4145,S022,46
20724,4145,P010,27
20725,4145,E002,87
20726,4146,P032,17
20727,4146,E032,91
20728,4146,S023,13
20729,4146,P011,39
20730,4146,E003,57
20731,4147,P033,64
20732,4147,E033,54
20733,4147,S040,13
20734,4147,P012,64
20735,4147,E004,10
20736,4148,P034,48
20737,4148,E034,84
20738,4148,S041,65
20739,4148,P013,43
20740,4148,E005,23
20741,4149,P035,72
20742,4149,E035,63
20743,4149,S100,64
20744,4149,P014,62
20745,4149,E006,50
20746,4150,P036,32
20747,4150,E036,87
20748,4150,S101,96
20749,4150,P015,93
20750,4150,E007,78
20751,4151,P037,98
20752,4151,F020,51
20753,4151,T001,76
20754,4151,P016,80
20755,4151,E008,58
20756,4152,P038,72
20757,4152,F021,32
20758,4152,T002,28
20759,4152,P020,85
20760,4152,E020,15
20761,4153,P039,56
20762,4153,F022,84
20763,4153,T003,26
20764,4153,P021,14
20765,4153,E021,53
20766,4154,P040,84
20767,4154,F023,74
20768,4154,T020,39
20769,4154,P030,39
20770,4154,E030,82
20771,4155,P041,45
20772,4155,F024,82
20773,4155,T021,31
20774,4155,P031,82
20775,4155,E031,75
20776,4156,P042,29
20777,4156,F031,47
20778,4156,T022,80
20779,4156,P032,21
20780,4156,E032,44
20781,4157,P043,49
20782,4157,F032,87
20783,4157,T023,67
20784,4157,P033,54
20785,4157,E033,92
20786,4158,P044,89
20787,4158,F033,90
20788,4158,T024,43
20789,4158,P034,54
20790,4158,E034,13
20791,4159,P045,39
20792,4159,F034,75
20793,4159,T025,76
20794,4159,P035,41
20795,4159,E035,25
20796,4160,P046,72
20797,4160,F035,71
20798,4160,T100,35
20799,4160,P036,72
20800,4160,E036,16
20801,4161,R001,91
20802,4161,H011,91
20803,4161,C001,21
20804,4161,P037,54
20805,4161,F020,62
20806,4162,R002,35
20807,4162,H012,61
20808,4162,C002,74
20809,4162,P038,83
20810,4162,F021,78
20811,4163,S010,49
20812,4163,H013,77
20813,4163,C003,64
20814,4163,P039,38
20815,4163,F022,16
20816,4164,S011,52
20817,4164,H014,90
20818,4164,C004,11
20819,4164,P040,33
20820,4164,F023,18
20821,4165,S012,89
20822,4165,H031,90
20823,4165,C005,62
20824,4165,P041,11
20825,4165,F024,32
20826,4166,S020,75
20827,4166,H032,35
20828,4166,C006,90
20829,4166,P042,13
20830,4166,F031,92
20831,4167,S021,80
20832,4167,H033,98
20833,4167,E001,37
20834,4167,P043,68
20835,4167,F032,50
20836,4168,S022,39
20837,4168,P010,68
20838,4168,E002,37
20839,4168,P044,71
20840,4168,F033,43
20841,4169,S023,52
20842,4169,P011,37
20843,4169,E003,97
20844,4169,P045,50
20845,4169,F034,18
20846,4170,S040,14
20847,4170,P012,64
20848,4170,E004,85
20849,4170,P046,14
20850,4170,F035,10
20851,4171,S041,60
20852,4171,P013,31
20853,4171,E005,23
20854,4171,R001,89
20855,4171,H011,83
20856,4172,S100,61
20857,4172,P014,33
20858,4172,E006,55
20859,4172,R002,72
20860,4172,H012,14
20861,4173,S101,74
20862,4173,P015,92
20863,4173,E007,31
20864,4173,S010,95
20865,4173,H013,25
20866,4174,T001,46
20867,4174,P016,26
20868,4174,E008,81
20869,4174,S011,17
20870,4174,H014,84
20871,4175,T002,70
20872,4175,P020,64
20873,4175,E020,75
20874,4175,S012,71
20875,4175,H031,52
20876,4176,T003,16
20877,4176,P021,39
20878,4176,E021,77
20879,4176,S020,11
20880,4176,H032,16
20881,4177,T020,22
20882,4177,P030,37
20883,4177,E030,92
20884,4177,S021,83
20885,4177,H033,66
20886,4178,T021,16
20887,4178,P031,26
20888,4178,E031,47
20889,4178,S022,50
20890,4178,P010,23
20891,4179,T022,35
20892,4179,P032,84
20893,4179,E032,76
20894,4179,S023,58
20895,4179,P011,87
20896,4180,T023,10
20897,4180,P033,48
20898,4180,E033,50
20899,4180,S040,91
20900,4180,P012,66
20901,4181,T024,23
20902,4181,P034,45
20903,4181,E034,86
20904,4181,S041,28
20905,4181,P013,10
20906,4182,T025,57
20907,4182,P035,87
20908,4182,E035,97
20909,4182,S100,66
20910,4182,P014,24
20911,4183,T100,49
20912,4183,P036,53
20913,4183,E036,37
20914,4183,S101,80
20915,4183,P015,61
20916,4184,C001,45
20917,4184,P037,76
20918,4184,F020,67
20919,4184,T001,16
20920,4184,P016,65
20921,4185,C002,62
20922,4185,P038,70
20923,4185,F021,77
20924,4185,T002,12
20925,4185,P020,79
20926,4186,C003,31
20927,4186,P039,27
20928,4186,F022,98
20929,4186,T003,43
20930,4186,P021,63
20931,4187,C004,46
20932,4187,P040,54
20933,4187,F023,59
20934,4187,T020,47
20935,4187,P030,44
20936,4188,C005,71
20937,4188,P041,28
20938,4188,F024,73
20939,4188,T021,99
20940,4188,P031,80
20941,4189,C006,17
20942,4189,P042,49
20943,4189,F031,16
20944,4189,T022,17
20945,4189,P032,35
20946,4190,E001,76
20947,4190,P043,41
20948,4190,F032,90
20949,4190,T023,39
20950,4190,P033,12
20951,4191,E002,83
20952,4191,P044,48
20953,4191,F033,60
20954,4191,T024,53
20955,4191,P034,57
20956,4192,E003,88
20957,4192,P045,96
20958,4192,F034,14
20959,4192,T025,85
20960,4192,P035,94
20961,4193,E004,80
20962,4193,P046,34
20963,4193,F035,17
20964,4193,T100,85
20965,4193,P036,44
20966,4194,E005,75
20967,4194,R001,78
20968,4194,H011,14
20969,4194,C001,88
20970,4194,P037,71
20971,4195,E006,28
20972,4195,R002,89
20973,4195,H012,89
20974,4195,C002,26
20975,4195,P038,69
20976,4196,E007,30
20977,4196,S010,38
20978,4196,H013,60
20979,4196,C003,85
20980,4196,P039,79
20981,4197,E008,42
20982,4197,S011,96
20983,4197,H014,56
20984,4197,C004,65
20985,4197,P040,18
20986,4198,E020,20
20987,4198,S012,74
20988,4198,H031,30
20989,4198,C005,63
20990,4198,P041,92
20991,4199,E021,61
20992,4199,S020,37
20993,4199,H032,30
20994,4199,C006,53
20995,4199,P042,70
20996,4200,E030,20
20997,4200,S021,90
20998,4200,H033,38
20999,4200,E001,78
21000,4200,P043,14
21001,4201,E031,41
21002,4201,S022,54
21003,4201,P010,67
21004,4201,E002,40
21005,4201,P044,79
21006,4202,E032,51
21007,4202,S023,75
21008,4202,P011,51
21009,4202,E003,42
21010,4202,P045,89
21011,4203,E033,35
21012,4203,S040,52
21013,4203,P012,19
21014,4203,E004,86
21015,4203,P046,82
21016,4204,E034,24
21017,4204,S041,28
21018,4204,P013,77
21019,4204,E005,82
21020,4204,R001,37
21021,4205,E035,76
21022,4205,S100,98
21023,4205,P014,93
21024,4205,E006,79
21025,4205,R002,92
21026,4206,E036,68
21027,4206,S101,37
21028,4206,P015,90
21029,4206,E007,42
21030,4206,S010,15
21031,4207,F020,77
21032,4207,T001,89
21033,4207,P016,51
21034,4207,E008,75
21035,4207,S011,58
21036,4208,F021,31
21037,4208,T002,13
21038,4208,P020,14
21039,4208,E020,85
21040,4208,S012,11
21041,4209,F022,50
21042,4209,T003,86
21043,4209,P021,31
21044,4209,E021,67
21045,4209,S020,98
21046,4210,F023,37
21047,4210,T020,76
21048,4210,P030,54
21049,4210,E030,87
21050,4210,S021,12
21051,4211,F024,71
21052,4211,T021,58
21053,4211,P031,65
21054,4211,E031,18
21055,4211,S022,94
21056,4212,F031,83
21057,4212,T022,57
21058,4212,P032,74
21059,4212,E032,49
21060,4212,S023,48
21061,4213,F032,39
21062,4213,T023,70
21063,4213,P033,39
21064,4213,E033,45
21065,4213,S040,20
21066,4214,F033,78
21067,4214,T024,68
21068,4214,P034,14
21069,4214,E034,31
21070,4214,S041,21
21071,4215,F034,29
21072,4215,T025,78
21073,4215,P035,76
21074,4215,E035,88
21075,4215,S100,47
21076,4216,F035,75
21077,4216,T100,43
21078,4216,P036,77
21079,4216,E036,15
21080,4216,S101,43
21081,4217,H011,73
21082,4217,C001,54
21083,4217,P037,56
21084,4217,F020,47
21085,4217,T001,36
21086,4218,H012,33
21087,4218,C002,82
21088,4218,P038,88
21089,4218,F021,10
21090,4218,T002,21
21091,4219,H013,39
21092,4219,C003,46
21093,4219,P039,94
21094,4219,F022,17
21095,4219,T003,75
21096,4220,H014,59
21097,4220,C004,51
21098,4220,P040,37
21099,4220,F023,24
21100,4220,T020,52
21101,4221,H031,48
21102,4221,C005,22
21103,4221,P041,69
21104,4221,F024,14
21105,4221,T021,27
21106,4222,H032,72
21107,4222,C006,12
21108,4222,P042,71
21109,4222,F031,32
21110,4222,T022,71
21111,4223,H033,74
21112,4223,E001,35
21113,4223,P043,40
21114,4223,F032,18
21115,4223,T023,55
21116,4224,P010,63
21117,4224,E002,38
21118,4224,P044,74
21119,4224,F033,74
21120,4224,T024,31
21121,4225,P011,67
21122,4225,E003,83
21123,4225,P045,24
21124,4225,F034,37
21125,4225,T025,83
21126,4226,P012,71
21127,4226,E004,72
21128,4226,P046,91
21129,4226,F035,63
21130,4226,T100,89
21131,4227,P013,10
21132,4227,E005,53
21133,4227,R001,93
21134,4227,H011,100
21135,4227,C001,12
21136,4228,P014,49
21137,4228,E006,76
21138,4228,R002,78
21139,4228,H012,94
21140,4228,C002,43
21141,4229,P015,100
21142,4229,E007,40
21143,4229,S010,95
21144,4229,H013,31
21145,4229,C003,38
21146,4230,P016,93
21147,4230,E008,55
21148,4230,S011,75
21149,4230,H014,69
21150,4230,C004,45
21151,4231,P020,71
21152,4231,E020,79
21153,4231,S012,38
21154,4231,H031,80
21155,4231,C005,94
21156,4232,P021,55
21157,4232,E021,71
21158,4232,S020,19
21159,4232,H032,13
21160,4232,C006,59
21161,4233,P030,83
21162,4233,E030,100
21163,4233,S021,56
21164,4233,H033,16
21165,4233,E001,27
21166,4234,P031,66
21167,4234,E031,23
21168,4234,S022,84
21169,4234,P010,42
21170,4234,E002,82
21171,4235,P032,61
21172,4235,E032,25
21173,4235,S023,22
21174,4235,P011,83
21175,4235,E003,64
21176,4236,P033,93
21177,4236,E033,28
21178,4236,S040,11
21179,4236,P012,27
21180,4236,E004,77
21181,4237,P034,42
21182,4237,E034,44
21183,4237,S041,43
21184,4237,P013,80
21185,4237,E005,71
21186,4238,P035,70
21187,4238,E035,66
21188,4238,S100,99
21189,4238,P014,88
21190,4238,E006,85
21191,4239,P036,27
21192,4239,E036,87
21193,4239,S101,74
21194,4239,P015,96
21195,4239,E007,63
21196,4240,P037,19
21197,4240,F020,89
21198,4240,T001,87
21199,4240,P016,15
21200,4240,E008,26
21201,4241,P038,34
21202,4241,F021,39
21203,4241,T002,80
21204,4241,P020,48
21205,4241,E020,34
21206,4242,P039,43
21207,4242,F022,62
21208,4242,T003,77
21209,4242,P021,51
21210,4242,E021,99
21211,4243,P040,29
21212,4243,F023,61
21213,4243,T020,60
21214,4243,P030,79
21215,4243,E030,34
21216,4244,P041,45
21217,4244,F024,19
21218,4244,T021,36
21219,4244,P031,95
21220,4244,E031,86
21221,4245,P042,100
21222,4245,F031,99
21223,4245,T022,83
21224,4245,P032,87
21225,4245,E032,13
21226,4246,P043,57
21227,4246,F032,53
21228,4246,T023,92
21229,4246,P033,23
21230,4246,E033,43
21231,4247,P044,51
21232,4247,F033,93
21233,4247,T024,49
21234,4247,P034,27
21235,4247,E034,25
21236,4248,P045,93
21237,4248,F034,34
21238,4248,T025,79
21239,4248,P035,93
21240,4248,E035,43
21241,4249,P046,62
21242,4249,F035,47
21243,4249,T100,18
21244,4249,P036,49
21245,4249,E036,72
21246,4250,R001,38
21247,4250,H011,40
21248,4250,C001,20
21249,4250,P037,25
21250,4250,F020,44
21251,4251,R002,16
21252,4251,H012,24
21253,4251,C002,38
21254,4251,P038,13
21255,4251,F021,22
21256,4252,S010,28
21257,4252,H013,100
21258,4252,C003,18
21259,4252,P039,91
21260,4252,F022,24
21261,4253,S011,44
21262,4253,H014,46
21263,4253,C004,65
21264,4253,P040,91
21265,4253,F023,52
21266,4254,S012,15
21267,4254,H031,27
21268,4254,C005,41
21269,4254,P041,47
21270,4254,F024,85
21271,4255,S020,79
21272,4255,H032,78
21273,4255,C006,24
21274,4255,P042,31
21275,4255,F031,86
21276,4256,S021,23
21277,4256,H033,54
21278,4256,E001,61
21279,4256,P043,43
21280,4256,F032,43
21281,4257,S022,52
21282,4257,P010,76
21283,4257,E002,74
21284,4257,P044,97
21285,4257,F033,68
21286,4258,S023,91
21287,4258,P011,100
21288,4258,E003,68
21289,4258,P045,15
21290,4258,F034,85
21291,4259,S040,41
21292,4259,P012,10
21293,4259,E004,31
21294,4259,P046,25
21295,4259,F035,93
21296,4260,S041,52
21297,4260,P013,22
21298,4260,E005,88
21299,4260,R001,31
21300,4260,H011,72
21301,4261,S100,15
21302,4261,P014,82
21303,4261,E006,51
21304,4261,R002,55
21305,4261,H012,84
21306,4262,S101,90
21307,4262,P015,96
21308,4262,E007,100
21309,4262,S010,86
21310,4262,H013,42
21311,4263,T001,19
21312,4263,P016,92
21313,4263,E008,16
21314,4263,S011,64
21315,4263,H014,34
21316,4264,T002,76
21317,4264,P020,51
21318,4264,E020,27
21319,4264,S012,53
21320,4264,H031,57
21321,4265,T003,23
21322,4265,P021,13
21323,4265,E021,21
21324,4265,S020,73
21325,4265,H032,54
21326,4266,T020,19
21327,4266,P030,73
21328,4266,E030,73
21329,4266,S021,62
21330,4266,H033,48
21331,4267,T021,78
21332,4267,P031,50
21333,4267,E031,57
21334,4267,S022,11
21335,4267,P010,15
21336,4268,T022,28
21337,4268,P032,54
21338,4268,E032,29
21339,4268,S023,54
21340,4268,P011,75
21341,4269,T023,12
21342,4269,P033,47
21343,4269,E033,35
21344,4269,S040,48
21345,4269,P012,37
21346,4270,T024,90
21347,4270,P034,59
21348,4270,E034,33
21349,4270,S041,91
21350,4270,P013,77
21351,4271,T025,72
21352,4271,P035,55
21353,4271,E035,24
21354,4271,S100,45
21355,4271,P014,40
21356,4272,T100,73
21357,4272,P036,76
21358,4272,E036,79
21359,4272,S101,83
21360,4272,P015,88
21361,4273,C001,16
21362,4273,P037,97
21363,4273,F020,58
21364,4273,T001,20
21365,4273,P016,94
21366,4274,C002,82
21367,4274,P038,34
21368,4274,F021,24
21369,4274,T002,95
21370,4274,P020,30
21371,4275,C003,14
21372,4275,P039,16
21373,4275,F022,41
21374,4275,T003,22
21375,4275,P021,37
21376,4276,C004,100
21377,4276,P040,25
21378,4276,F023,77
21379,4276,T020,64
21380,4276,P030,34
21381,4277,C005,13
21382,4277,P041,100
21383,4277,F024,76
21384,4277,T021,17
21385,4277,P031,25
21386,4278,C006,42
21387,4278,P042,59
21388,4278,F031,86
21389,4278,T022,83
21390,4278,P032,19
21391,4279,E001,43
21392,4279,P043,36
21393,4279,F032,10
21394,4279,T023,95
21395,4279,P033,95
21396,4280,E002,77
21397,4280,P044,69
21398,4280,F033,27
21399,4280,T024,23
21400,4280,P034,61
21401,4281,E003,66
21402,4281,P045,91
21403,4281,F034,47
21404,4281,T025,30
21405,4281,P035,51
21406,4282,E004,22
21407,4282,P046,31
21408,4282,F035,44
21409,4282,T100,17
21410,4282,P036,76
21411,4283,E005,83
21412,4283,R001,57
21413,4283,H011,96
21414,4283,C001,21
21415,4283,P037,13
21416,4284,E006,67
21417,4284,R002,25
21418,4284,H012,83
21419,4284,C002,32
21420,4284,P038,19
21421,4285,E007,57
21422,4285,S010,64
21423,4285,H013,55
21424,4285,C003,61
21425,4285,P039,20
21426,4286,E008,84
21427,4286,S011,12
21428,4286,H014,61
21429,4286,C004,98
21430,4286,P040,65
21431,4287,E020,76
21432,4287,S012,20
21433,4287,H031,88
21434,4287,C005,19
21435,4287,P041,22
21436,4288,E021,36
21437,4288,S020,99
21438,4288,H032,35
21439,4288,C006,83
21440,4288,P042,87
21441,4289,E030,96
21442,4289,S021,58
21443,4289,H033,53
21444,4289,E001,94
21445,4289,P043,67
21446,4290,E031,87
21447,4290,S022,66
21448,4290,P010,50
21449,4290,E002,27
21450,4290,P044,83
21451,4291,E032,92
21452,4291,S023,11
21453,4291,P011,49
21454,4291,E003,95
21455,4291,P045,21
21456,4292,E033,49
21457,4292,S040,82
21458,4292,P012,12
21459,4292,E004,48
21460,4292,P046,16
21461,4293,E034,43
21462,4293,S041,82
21463,4293,P013,44
21464,4293,E005,11
21465,4293,R001,84
21466,4294,E035,20
21467,4294,S100,53
21468,4294,P014,45
21469,4294,E006,24
21470,4294,R002,18
21471,4295,E036,45
21472,4295,S101,81
21473,4295,P015,34
21474,4295,E007,41
21475,4295,S010,41
21476,4296,F020,12
21477,4296,T001,76
21478,4296,P016,65
21479,4296,E008,43
21480,4296,S011,32
21481,4297,F021,86
21482,4297,T002,23
21483,4297,P020,50
21484,4297,E020,16
21485,4297,S012,68
21486,4298,F022,38
21487,4298,T003,14
21488,4298,P021,79
21489,4298,E021,88
21490,4298,S020,96
21491,4299,F023,26
21492,4299,T020,22
21493,4299,P030,62
21494,4299,E030,46
21495,4299,S021,44
21496,4300,F024,28
21497,4300,T021,29
21498,4300,P031,77
21499,4300,E031,65
21500,4300,S022,25
21501,4301,F031,48
21502,4301,T022,90
21503,4301,P032,12
21504,4301,E032,13
21505,4301,S023,47
21506,4302,F032,76
21507,4302,T023,58
21508,4302,P033,31
21509,4302,E033,87
21510,4302,S040,22
21511,4303,F033,56
21512,4303,T024,50
21513,4303,P034,51
21514,4303,E034,54
21515,4303,S041,65
21516,4304,F034,62
21517,4304,T025,77
21518,4304,P035,33
21519,4304,E035,24
21520,4304,S100,62
21521,4305,F035,66
21522,4305,T100,46
21523,4305,P036,61
21524,4305,E036,31
21525,4305,S101,20
21526,4306,H011,68
21527,4306,C001,20
21528,4306,P037,12
21529,4306,F020,30
21530,4306,T001,12
21531,4307,H012,43
21532,4307,C002,25
21533,4307,P038,78
21534,4307,F021,20
21535,4307,T002,61
21536,4308,H013,81
21537,4308,C003,25
21538,4308,P039,17
21539,4308,F022,40
21540,4308,T003,79
21541,4309,H014,98
21542,4309,C004,33
21543,4309,P040,95
21544,4309,F023,78
21545,4309,T020,20
21546,4310,H031,22
21547,4310,C005,78
21548,4310,P041,22
21549,4310,F024,31
21550,4310,T021,77
21551,4311,H032,25
21552,4311,C006,78
21553,4311,P042,29
21554,4311,F031,97
21555,4311,T022,80
21556,4312,H033,15
21557,4312,E001,54
21558,4312,P043,10
21559,4312,F032,36
21560,4312,T023,96
21561,4313,P010,97
21562,4313,E002,42
21563,4313,P044,23
21564,4313,F033,41
21565,4313,T024,46
21566,4314,P011,28
21567,4314,E003,90
21568,4314,P045,58
21569,4314,F034,94
21570,4314,T025,24
21571,4315,P012,21
21572,4315,E004,28
21573,4315,P046,13
21574,4315,F035,42
21575,4315,T100,42
21576,4316,P013,99
21577,4316,E005,45
21578,4316,R001,79
21579,4316,H011,13
21580,4316,C001,71
21581,4317,P014,47
21582,4317,E006,81
21583,4317,R002,60
21584,4317,H012,29
21585,4317,C002,17
21586,4318,P015,36
21587,4318,E007,56
21588,4318,S010,89
21589,4318,H013,28
21590,4318,C003,46
21591,4319,P016,89
21592,4319,E008,34
21593,4319,S011,46
21594,4319,H014,58
21595,4319,C004,63
21596,4320,P020,26
21597,4320,E020,25
21598,4320,S012,58
21599,4320,H031,33
21600,4320,C005,31
21601,4321,P021,81
21602,4321,E021,14
21603,4321,S020,24
21604,4321,H032,45
21605,4321,C006,10
21606,4322,P030,94
21607,4322,E030,25
21608,4322,S021,58
21609,4322,H033,72
21610,4322,E001,69
21611,4323,P031,78
21612,4323,E031,27
21613,4323,S022,95
21614,4323,P010,88
21615,4323,E002,23
21616,4324,P032,71
21617,4324,E032,49
21618,4324,S023,76
21619,4324,P011,39
21620,4324,E003,95
21621,4325,P033,85
21622,4325,E033,81
21623,4325,S040,81
21624,4325,P012,23
21625,4325,E004,55
21626,4326,P034,74
21627,4326,E034,26
21628,4326,S041,80
21629,4326,P013,99
21630,4326,E005,63
21631,4327,P035,43
21632,4327,E035,87
21633,4327,S100,74
21634,4327,P014,90
21635,4327,E006,11
21636,4328,P036,67
21637,4328,E036,91
21638,4328,S101,98
21639,4328,P015,69
21640,4328,E007,12
21641,4329,E008,80
21642,4330,E020,36
21643,4331,E021,30
21644,4332,E030,78
21645,4333,E031,56
21646,4334,E032,82
21647,4335,E033,87
21648,4336,E034,85
21649,4337,E035,66
21650,4338,E036,57
21651,4339,F020,36
21652,4340,F021,23
21653,4341,F022,50
21654,4342,F023,18
21655,4343,F024,38
21656,4344,F031,28
21657,4345,F032,53
21658,4346,F033,100
21659,4347,F034,17
21660,4348,F035,54
21661,4349,H011,40
21662,4350,H012,49
21663,4351,H013,28
21664,4352,H014,76
21665,4353,H031,43
21666,4354,H032,79
21667,4355,H033,95
21668,4356,P010,24
21669,4357,P011,30
21670,4358,P012,66
21671,4359,P013,38
21672,4360,P014,27
21673,4361,P015,38
21674,4362,P016,80
21675,4363,P020,42
21676,4364,P021,90
21677,4365,P030,71
21678,4366,P031,73
21679,4367,P032,28
21680,4368,P033,39
21681,4369,P034,76
21682,4370,P035,16
21683,4371,P036,83
