Purchase_Order_Id,Emp_Id,Supplier,Order_Date,Expected_Delivery_Date,Status
1783,EMP08,,29/12/2018,3/1/2019,
1784,EMP01,,29/12/2018,3/1/2019,
1785,EMP07,,29/12/2018,3/1/2019,
1786,EMP01,,29/12/2018,3/1/2019,
1787,EMP03,,29/12/2018,3/1/2019,
1788,EMP08,,30/12/2018,4/1/2019,
1789,EMP06,,30/12/2018,4/1/2019,
1790,EMP07,,30/12/2018,4/1/2019,
1791,EMP07,,30/12/2018,4/1/2019,
1792,EMP05,,30/12/2018,4/1/2019,
1793,EMP03,,30/12/2018,4/1/2019,
1794,EMP02,,30/12/2018,4/1/2019,
1795,EMP06,,30/12/2018,4/1/2019,
1796,EMP01,,30/12/2018,4/1/2019,
1797,EMP05,,30/12/2018,4/1/2019,
1798,EMP03,,30/12/2018,4/1/2019,
1799,EMP04,,31/12/2018,5/1/2019,
1800,EMP03,,31/12/2018,5/1/2019,
1801,EMP07,,31/12/2018,5/1/2019,
1802,EMP08,,31/12/2018,5/1/2019,
1803,EMP03,,31/12/2018,5/1/2019,
1804,EMP01,,31/12/2018,5/1/2019,
1805,EMP08,,31/12/2018,5/1/2019,
1806,EMP03,,31/12/2018,5/1/2019,
1807,EMP02,,31/12/2018,5/1/2019,
1808,EMP07,,31/12/2018,5/1/2019,
1809,EMP01,,31/12/2018,5/1/2019,
1810,EMP08,,31/12/2018,5/1/2019,
1811,EMP04,,31/12/2018,5/1/2019,
1812,EMP07,,31/12/2018,5/1/2019,
1813,EMP05,,31/12/2018,5/1/2019,
1814,EMP01,,1/1/2019,6/1/2019,
1815,EMP01,,1/1/2019,6/1/2019,
1816,EMP03,,1/1/2019,6/1/2019,
1817,EMP08,,1/1/2019,6/1/2019,
1818,EMP02,,1/1/2019,6/1/2019,
1819,EMP05,,1/1/2019,6/1/2019,
1820,EMP04,,1/1/2019,6/1/2019,
1821,EMP01,,1/1/2019,6/1/2019,
1822,EMP08,,1/1/2019,6/1/2019,
1823,EMP03,,1/1/2019,6/1/2019,
1824,EMP05,,1/1/2019,6/1/2019,
1825,EMP05,,1/1/2019,6/1/2019,
1826,EMP02,,1/1/2019,6/1/2019,
1827,EMP02,,1/1/2019,6/1/2019,
1828,EMP06,,2/1/2019,7/1/2019,
1829,EMP01,,2/1/2019,7/1/2019,
1830,EMP04,,2/1/2019,7/1/2019,
1831,EMP07,,2/1/2019,7/1/2019,
1832,EMP03,,2/1/2019,7/1/2019,
1833,EMP03,,2/1/2019,7/1/2019,
1834,EMP01,,2/1/2019,7/1/2019,
1835,EMP03,,2/1/2019,7/1/2019,
1836,EMP07,,2/1/2019,7/1/2019,
1837,EMP05,,2/1/2019,7/1/2019,
1838,EMP07,,2/1/2019,7/1/2019,
1839,EMP03,,2/1/2019,7/1/2019,
1840,EMP04,,2/1/2019,7/1/2019,
1841,EMP01,,2/1/2019,7/1/2019,
1842,EMP07,,3/1/2019,8/1/2019,
1843,EMP07,,3/1/2019,8/1/2019,
1844,EMP01,,3/1/2019,8/1/2019,
1845,EMP02,,3/1/2019,8/1/2019,
1846,EMP03,,3/1/2019,8/1/2019,
1847,EMP05,,3/1/2019,8/1/2019,
1848,EMP08,,3/1/2019,8/1/2019,
1849,EMP01,,3/1/2019,8/1/2019,
1850,EMP03,,3/1/2019,8/1/2019,
1851,EMP07,,3/1/2019,8/1/2019,
1852,EMP03,,3/1/2019,8/1/2019,
1853,EMP08,,3/1/2019,8/1/2019,
1854,EMP01,,3/1/2019,8/1/2019,
1855,EMP01,,4/1/2019,9/1/2019,
1856,EMP04,,4/1/2019,9/1/2019,
1857,EMP01,,4/1/2019,9/1/2019,
1858,EMP05,,4/1/2019,9/1/2019,
1859,EMP07,,4/1/2019,9/1/2019,
1860,EMP07,,4/1/2019,9/1/2019,
1861,EMP06,,4/1/2019,9/1/2019,
1862,EMP03,,4/1/2019,9/1/2019,
1863,EMP05,,4/1/2019,9/1/2019,
1864,EMP08,,4/1/2019,9/1/2019,
1865,EMP08,,4/1/2019,9/1/2019,
1866,EMP08,,5/1/2019,10/1/2019,
1867,EMP07,,5/1/2019,10/1/2019,
1868,EMP01,,5/1/2019,10/1/2019,
1869,EMP08,,5/1/2019,10/1/2019,
1870,EMP01,,5/1/2019,10/1/2019,
1871,EMP03,,5/1/2019,10/1/2019,
1872,EMP03,,5/1/2019,10/1/2019,
1873,EMP01,,5/1/2019,10/1/2019,
1874,EMP05,,5/1/2019,10/1/2019,
1875,EMP03,,5/1/2019,10/1/2019,
1876,EMP04,,5/1/2019,10/1/2019,
1877,EMP03,,5/1/2019,10/1/2019,
1878,EMP07,,5/1/2019,10/1/2019,
1879,EMP02,,5/1/2019,10/1/2019,
1880,EMP01,,6/1/2019,11/1/2019,
1881,EMP06,,6/1/2019,11/1/2019,
1882,EMP01,,6/1/2019,11/1/2019,
1883,EMP01,,6/1/2019,11/1/2019,
1884,EMP06,,6/1/2019,11/1/2019,
1885,EMP01,,6/1/2019,11/1/2019,
1886,EMP02,,6/1/2019,11/1/2019,
1887,EMP05,,6/1/2019,11/1/2019,
1888,EMP04,,6/1/2019,11/1/2019,
1889,EMP06,,7/1/2019,12/1/2019,
1890,EMP07,,7/1/2019,12/1/2019,
1891,EMP02,,7/1/2019,12/1/2019,
1892,EMP06,,7/1/2019,12/1/2019,
1893,EMP02,,7/1/2019,12/1/2019,
1894,EMP04,,7/1/2019,12/1/2019,
1895,EMP07,,7/1/2019,12/1/2019,
1896,EMP07,,7/1/2019,12/1/2019,
1897,EMP03,,7/1/2019,12/1/2019,
1898,EMP04,,7/1/2019,12/1/2019,
1899,EMP08,,7/1/2019,12/1/2019,
1900,EMP04,,7/1/2019,12/1/2019,
1901,EMP03,,7/1/2019,12/1/2019,
1902,EMP06,,7/1/2019,12/1/2019,
1903,EMP08,,7/1/2019,12/1/2019,
1904,EMP01,,7/1/2019,12/1/2019,
1905,EMP08,,8/1/2019,13/1/2019,
1906,EMP05,,8/1/2019,13/1/2019,
1907,EMP01,,8/1/2019,13/1/2019,
1908,EMP05,,8/1/2019,13/1/2019,
1909,EMP01,,8/1/2019,13/1/2019,
1910,EMP02,,8/1/2019,13/1/2019,
1911,EMP07,,8/1/2019,13/1/2019,
1912,EMP07,,8/1/2019,13/1/2019,
1913,EMP01,,8/1/2019,13/1/2019,
1914,EMP08,,9/1/2019,14/1/2019,
1915,EMP05,,9/1/2019,14/1/2019,
1916,EMP08,,9/1/2019,14/1/2019,
1917,EMP01,,9/1/2019,14/1/2019,
1918,EMP01,,9/1/2019,14/1/2019,
1919,EMP01,,9/1/2019,14/1/2019,
1920,EMP01,,9/1/2019,14/1/2019,
1921,EMP04,,9/1/2019,14/1/2019,
1922,EMP05,,9/1/2019,14/1/2019,
1923,EMP03,,9/1/2019,14/1/2019,
1924,EMP07,,9/1/2019,14/1/2019,
1925,EMP06,,9/1/2019,14/1/2019,
1926,EMP03,,9/1/2019,14/1/2019,
1927,EMP03,,10/1/2019,15/1/2019,
1928,EMP01,,10/1/2019,15/1/2019,
1929,EMP08,,10/1/2019,15/1/2019,
1930,EMP08,,10/1/2019,15/1/2019,
1931,EMP03,,10/1/2019,15/1/2019,
1932,EMP01,,10/1/2019,15/1/2019,
1933,EMP05,,10/1/2019,15/1/2019,
1934,EMP08,,10/1/2019,15/1/2019,
1935,EMP05,,10/1/2019,15/1/2019,
1936,EMP01,,11/1/2019,16/1/2019,
1937,EMP04,,11/1/2019,16/1/2019,
1938,EMP02,,11/1/2019,16/1/2019,
1939,EMP03,,11/1/2019,16/1/2019,
1940,EMP08,,11/1/2019,16/1/2019,
1941,EMP07,,11/1/2019,16/1/2019,
1942,EMP07,,11/1/2019,16/1/2019,
1943,EMP05,,11/1/2019,16/1/2019,
1944,EMP01,,11/1/2019,16/1/2019,
1945,EMP07,,11/1/2019,16/1/2019,
1946,EMP03,,11/1/2019,16/1/2019,
1947,EMP03,,11/1/2019,16/1/2019,
1948,EMP02,,11/1/2019,16/1/2019,
1949,EMP02,,12/1/2019,17/1/2019,
1950,EMP02,,12/1/2019,17/1/2019,
1951,EMP07,,12/1/2019,17/1/2019,
1952,EMP03,,12/1/2019,17/1/2019,
1953,EMP07,,12/1/2019,17/1/2019,
1954,EMP01,,12/1/2019,17/1/2019,
1955,EMP01,,12/1/2019,17/1/2019,
1956,EMP07,,12/1/2019,17/1/2019,
1957,EMP01,,12/1/2019,17/1/2019,
1958,EMP03,,12/1/2019,17/1/2019,
1959,EMP06,,12/1/2019,17/1/2019,
1960,EMP05,,12/1/2019,17/1/2019,
1961,EMP03,,12/1/2019,17/1/2019,
1962,EMP08,,12/1/2019,17/1/2019,
1963,EMP07,,12/1/2019,17/1/2019,
1964,EMP04,,12/1/2019,17/1/2019,
1965,EMP05,,12/1/2019,17/1/2019,
1966,EMP01,,12/1/2019,17/1/2019,
1967,EMP05,,12/1/2019,17/1/2019,
1968,EMP01,,12/1/2019,17/1/2019,
1969,EMP03,,12/1/2019,17/1/2019,
1970,EMP04,,13/1/2019,18/1/2019,
1971,EMP03,,13/1/2019,18/1/2019,
1972,EMP05,,13/1/2019,18/1/2019,
1973,EMP05,,13/1/2019,18/1/2019,
1974,EMP04,,13/1/2019,18/1/2019,
1975,EMP03,,13/1/2019,18/1/2019,
1976,EMP03,,13/1/2019,18/1/2019,
1977,EMP03,,13/1/2019,18/1/2019,
1978,EMP05,,13/1/2019,18/1/2019,
1979,EMP07,,13/1/2019,18/1/2019,
1980,EMP03,,13/1/2019,18/1/2019,
1981,EMP07,,13/1/2019,18/1/2019,
1982,EMP08,,13/1/2019,18/1/2019,
1983,EMP03,,13/1/2019,18/1/2019,
1984,EMP03,,13/1/2019,18/1/2019,
1985,EMP01,,13/1/2019,18/1/2019,
1986,EMP04,,13/1/2019,18/1/2019,
1987,EMP05,,14/1/2019,19/1/2019,
1988,EMP07,,14/1/2019,19/1/2019,
1989,EMP03,,14/1/2019,19/1/2019,
1990,EMP03,,14/1/2019,19/1/2019,
1991,EMP02,,14/1/2019,19/1/2019,
1992,EMP01,,14/1/2019,19/1/2019,
1993,EMP03,,14/1/2019,19/1/2019,
1994,EMP05,,14/1/2019,19/1/2019,
1995,EMP02,,14/1/2019,19/1/2019,
1996,EMP07,,14/1/2019,19/1/2019,
1997,EMP01,,14/1/2019,19/1/2019,
1998,EMP03,,14/1/2019,19/1/2019,
1999,EMP05,,14/1/2019,19/1/2019,
2000,EMP03,,15/1/2019,20/1/2019,
2001,EMP03,,15/1/2019,20/1/2019,
2002,EMP07,,15/1/2019,20/1/2019,
2003,EMP08,,15/1/2019,20/1/2019,
2004,EMP05,,15/1/2019,20/1/2019,
2005,EMP01,,15/1/2019,20/1/2019,
2006,EMP08,,15/1/2019,20/1/2019,
2007,EMP03,,15/1/2019,20/1/2019,
2008,EMP08,,15/1/2019,20/1/2019,
2009,EMP06,,15/1/2019,20/1/2019,
2010,EMP06,,16/1/2019,21/1/2019,
2011,EMP07,,16/1/2019,21/1/2019,
2012,EMP03,,16/1/2019,21/1/2019,
2013,EMP08,,16/1/2019,21/1/2019,
2014,EMP07,,16/1/2019,21/1/2019,
2015,EMP03,,16/1/2019,21/1/2019,
2016,EMP03,,16/1/2019,21/1/2019,
2017,EMP01,,16/1/2019,21/1/2019,
2018,EMP03,,16/1/2019,21/1/2019,
2019,EMP07,,17/1/2019,22/1/2019,
2020,EMP03,,17/1/2019,22/1/2019,
2021,EMP03,,17/1/2019,22/1/2019,
2022,EMP02,,17/1/2019,22/1/2019,
2023,EMP05,,17/1/2019,22/1/2019,
2024,EMP03,,17/1/2019,22/1/2019,
2025,EMP03,,17/1/2019,22/1/2019,
2026,EMP08,,17/1/2019,22/1/2019,
2027,EMP07,,17/1/2019,22/1/2019,
2028,EMP07,,17/1/2019,22/1/2019,
2029,EMP08,,17/1/2019,22/1/2019,
2030,EMP01,,17/1/2019,22/1/2019,
2031,EMP03,,17/1/2019,22/1/2019,
2032,EMP08,,18/1/2019,23/1/2019,
2033,EMP01,,18/1/2019,23/1/2019,
2034,EMP07,,18/1/2019,23/1/2019,
2035,EMP03,,18/1/2019,23/1/2019,
2036,EMP07,,18/1/2019,23/1/2019,
2037,EMP03,,18/1/2019,23/1/2019,
2038,EMP07,,18/1/2019,23/1/2019,
2039,EMP03,,18/1/2019,23/1/2019,
2040,EMP04,,18/1/2019,23/1/2019,
2041,EMP08,,18/1/2019,23/1/2019,
2042,EMP07,,18/1/2019,23/1/2019,
2043,EMP03,,18/1/2019,23/1/2019,
2044,EMP01,,18/1/2019,23/1/2019,
2045,EMP03,,18/1/2019,23/1/2019,
2046,EMP01,,19/1/2019,24/1/2019,
2047,EMP07,,19/1/2019,24/1/2019,
2048,EMP06,,19/1/2019,24/1/2019,
2049,EMP01,,19/1/2019,24/1/2019,
2050,EMP07,,19/1/2019,24/1/2019,
2051,EMP05,,19/1/2019,24/1/2019,
2052,EMP08,,20/1/2019,25/1/2019,
2053,EMP05,,20/1/2019,25/1/2019,
2054,EMP03,,20/1/2019,25/1/2019,
2055,EMP03,,20/1/2019,25/1/2019,
2056,EMP01,,20/1/2019,25/1/2019,
2057,EMP03,,20/1/2019,25/1/2019,
2058,EMP01,,20/1/2019,25/1/2019,
2059,EMP07,,20/1/2019,25/1/2019,
2060,EMP08,,20/1/2019,25/1/2019,
2061,EMP04,,20/1/2019,25/1/2019,
2062,EMP01,,20/1/2019,25/1/2019,
2063,EMP01,,20/1/2019,25/1/2019,
2064,EMP02,,20/1/2019,25/1/2019,
2065,EMP08,,21/1/2019,26/1/2019,
2066,EMP05,,21/1/2019,26/1/2019,
2067,EMP07,,21/1/2019,26/1/2019,
2068,EMP08,,21/1/2019,26/1/2019,
2069,EMP08,,21/1/2019,26/1/2019,
2070,EMP03,,21/1/2019,26/1/2019,
2071,EMP05,,21/1/2019,26/1/2019,
2072,EMP08,,21/1/2019,26/1/2019,
2073,EMP06,,22/1/2019,27/1/2019,
2074,EMP01,,22/1/2019,27/1/2019,
2075,EMP01,,22/1/2019,27/1/2019,
2076,EMP07,,22/1/2019,27/1/2019,
2077,EMP01,,22/1/2019,27/1/2019,
2078,EMP02,,22/1/2019,27/1/2019,
2079,EMP08,,22/1/2019,27/1/2019,
2080,EMP03,,22/1/2019,27/1/2019,
2081,EMP05,,22/1/2019,27/1/2019,
2082,EMP07,,23/1/2019,28/1/2019,
2083,EMP03,,23/1/2019,28/1/2019,
2084,EMP01,,23/1/2019,28/1/2019,
2085,EMP08,,23/1/2019,28/1/2019,
2086,EMP01,,23/1/2019,28/1/2019,
2087,EMP05,,23/1/2019,28/1/2019,
2088,EMP05,,23/1/2019,28/1/2019,
2089,EMP08,,23/1/2019,28/1/2019,
2090,EMP03,,23/1/2019,28/1/2019,
2091,EMP08,,23/1/2019,28/1/2019,
2092,EMP04,,24/1/2019,29/1/2019,
2093,EMP08,,24/1/2019,29/1/2019,
2094,EMP01,,24/1/2019,29/1/2019,
2095,EMP04,,24/1/2019,29/1/2019,
2096,EMP04,,24/1/2019,29/1/2019,
2097,EMP01,,24/1/2019,29/1/2019,
2098,EMP08,,24/1/2019,29/1/2019,
2099,EMP07,,25/1/2019,30/1/2019,
2100,EMP04,,25/1/2019,30/1/2019,
2101,EMP07,,25/1/2019,30/1/2019,
2102,EMP08,,25/1/2019,30/1/2019,
2103,EMP03,,25/1/2019,30/1/2019,
2104,EMP01,,25/1/2019,30/1/2019,
2105,EMP08,,25/1/2019,30/1/2019,
2106,EMP07,,25/1/2019,30/1/2019,
2107,EMP07,,25/1/2019,30/1/2019,
2108,EMP03,,25/1/2019,30/1/2019,
2109,EMP05,,25/1/2019,30/1/2019,
2110,EMP03,,25/1/2019,30/1/2019,
2111,EMP03,,26/1/2019,31/1/2019,
2112,EMP07,,26/1/2019,31/1/2019,
2113,EMP01,,26/1/2019,31/1/2019,
2114,EMP01,,26/1/2019,31/1/2019,
2115,EMP04,,26/1/2019,31/1/2019,
2116,EMP07,,26/1/2019,31/1/2019,
2117,EMP08,,26/1/2019,31/1/2019,
2118,EMP05,,26/1/2019,31/1/2019,
2119,EMP08,,27/1/2019,1/2/2019,
2120,EMP02,,27/1/2019,1/2/2019,
2121,EMP01,,27/1/2019,1/2/2019,
2122,EMP04,,27/1/2019,1/2/2019,
2123,EMP03,,27/1/2019,1/2/2019,
2124,EMP05,,27/1/2019,1/2/2019,
2125,EMP08,,27/1/2019,1/2/2019,
2126,EMP08,,27/1/2019,1/2/2019,
2127,EMP08,,27/1/2019,1/2/2019,
2128,EMP02,,27/1/2019,1/2/2019,
2129,EMP08,,27/1/2019,1/2/2019,
2130,EMP01,,27/1/2019,1/2/2019,
2131,EMP07,,27/1/2019,1/2/2019,
2132,EMP06,,27/1/2019,1/2/2019,
2133,EMP08,,27/1/2019,1/2/2019,
2134,EMP05,,27/1/2019,1/2/2019,
2135,EMP07,,28/1/2019,2/2/2019,
2136,EMP01,,28/1/2019,2/2/2019,
2137,EMP08,,28/1/2019,2/2/2019,
2138,EMP01,,28/1/2019,2/2/2019,
2139,EMP03,,28/1/2019,2/2/2019,
2140,EMP02,,28/1/2019,2/2/2019,
2141,EMP05,,28/1/2019,2/2/2019,
2142,EMP08,,28/1/2019,2/2/2019,
2143,EMP03,,29/1/2019,3/2/2019,
2144,EMP03,,29/1/2019,3/2/2019,
2145,EMP01,,29/1/2019,3/2/2019,
2146,EMP03,,29/1/2019,3/2/2019,
2147,EMP01,,29/1/2019,3/2/2019,
2148,EMP06,,29/1/2019,3/2/2019,
2149,EMP03,,29/1/2019,3/2/2019,
2150,EMP03,,29/1/2019,3/2/2019,
2151,EMP05,,29/1/2019,3/2/2019,
2152,EMP07,,29/1/2019,3/2/2019,
2153,EMP07,,29/1/2019,3/2/2019,
2154,EMP05,,29/1/2019,3/2/2019,
2155,EMP06,,29/1/2019,3/2/2019,
2156,EMP06,,30/1/2019,4/2/2019,
2157,EMP03,,30/1/2019,4/2/2019,
2158,EMP01,,30/1/2019,4/2/2019,
2159,EMP01,,30/1/2019,4/2/2019,
2160,EMP08,,30/1/2019,4/2/2019,
2161,EMP03,,30/1/2019,4/2/2019,
2162,EMP07,,30/1/2019,4/2/2019,
2163,EMP01,,30/1/2019,4/2/2019,
2164,EMP08,,30/1/2019,4/2/2019,
2165,EMP07,,30/1/2019,4/2/2019,
2166,EMP08,,30/1/2019,4/2/2019,
2167,EMP08,,30/1/2019,4/2/2019,
2168,EMP07,,31/1/2019,5/2/2019,
2169,EMP08,,31/1/2019,5/2/2019,
2170,EMP08,,31/1/2019,5/2/2019,
2171,EMP03,,31/1/2019,5/2/2019,
2172,EMP02,,31/1/2019,5/2/2019,
2173,EMP08,,31/1/2019,5/2/2019,
2174,EMP04,,31/1/2019,5/2/2019,
2175,EMP01,,31/1/2019,5/2/2019,
2176,EMP03,,31/1/2019,5/2/2019,
2177,EMP01,,31/1/2019,5/2/2019,
2178,EMP04,,31/1/2019,5/2/2019,
2179,EMP02,,31/1/2019,5/2/2019,
2180,EMP03,,31/1/2019,5/2/2019,
2181,EMP01,,31/1/2019,5/2/2019,
2182,EMP03,,31/1/2019,5/2/2019,
2183,EMP03,,31/1/2019,5/2/2019,
2184,EMP03,,1/2/2019,6/2/2019,
2185,EMP05,,1/2/2019,6/2/2019,
2186,EMP01,,1/2/2019,6/2/2019,
2187,EMP08,,1/2/2019,6/2/2019,
2188,EMP06,,1/2/2019,6/2/2019,
2189,EMP07,,1/2/2019,6/2/2019,
2190,EMP05,,1/2/2019,6/2/2019,
2191,EMP05,,1/2/2019,6/2/2019,
2192,EMP07,,1/2/2019,6/2/2019,
2193,EMP05,,1/2/2019,6/2/2019,
2194,EMP05,,1/2/2019,6/2/2019,
2195,EMP01,,1/2/2019,6/2/2019,
2196,EMP03,,1/2/2019,6/2/2019,
2197,EMP01,,2/2/2019,7/2/2019,
2198,EMP03,,2/2/2019,7/2/2019,
2199,EMP07,,2/2/2019,7/2/2019,
2200,EMP01,,2/2/2019,7/2/2019,
2201,EMP07,,2/2/2019,7/2/2019,
2202,EMP08,,2/2/2019,7/2/2019,
2203,EMP01,,2/2/2019,7/2/2019,
2204,EMP02,,2/2/2019,7/2/2019,
2205,EMP08,,2/2/2019,7/2/2019,
2206,EMP01,,2/2/2019,7/2/2019,
2207,EMP03,,2/2/2019,7/2/2019,
2208,EMP04,,2/2/2019,7/2/2019,
2209,EMP07,,3/2/2019,8/2/2019,
2210,EMP07,,3/2/2019,8/2/2019,
2211,EMP05,,3/2/2019,8/2/2019,
2212,EMP07,,3/2/2019,8/2/2019,
2213,EMP08,,3/2/2019,8/2/2019,
2214,EMP01,,3/2/2019,8/2/2019,
2215,EMP01,,3/2/2019,8/2/2019,
2216,EMP05,,3/2/2019,8/2/2019,
2217,EMP04,,3/2/2019,8/2/2019,
2218,EMP06,,3/2/2019,8/2/2019,
2219,EMP07,,3/2/2019,8/2/2019,
2220,EMP01,,3/2/2019,8/2/2019,
2221,EMP05,,3/2/2019,8/2/2019,
2222,EMP04,,3/2/2019,8/2/2019,
2223,EMP03,,3/2/2019,8/2/2019,
2224,EMP07,,3/2/2019,8/2/2019,
2225,EMP07,,4/2/2019,9/2/2019,
2226,EMP08,,4/2/2019,9/2/2019,
2227,EMP07,,4/2/2019,9/2/2019,
2228,EMP02,,4/2/2019,9/2/2019,
2229,EMP04,,4/2/2019,9/2/2019,
2230,EMP05,,4/2/2019,9/2/2019,
2231,EMP03,,4/2/2019,9/2/2019,
2232,EMP08,,4/2/2019,9/2/2019,
2233,EMP07,,4/2/2019,9/2/2019,
2234,EMP05,,4/2/2019,9/2/2019,
2235,EMP08,,4/2/2019,9/2/2019,
2236,EMP01,,4/2/2019,9/2/2019,
2237,EMP07,,4/2/2019,9/2/2019,
2238,EMP05,,4/2/2019,9/2/2019,
2239,EMP04,,5/2/2019,10/2/2019,
2240,EMP07,,5/2/2019,10/2/2019,
2241,EMP02,,5/2/2019,10/2/2019,
2242,EMP08,,5/2/2019,10/2/2019,
2243,EMP01,,5/2/2019,10/2/2019,
2244,EMP08,,5/2/2019,10/2/2019,
2245,EMP08,,5/2/2019,10/2/2019,
2246,EMP02,,5/2/2019,10/2/2019,
2247,EMP05,,5/2/2019,10/2/2019,
2248,EMP08,,5/2/2019,10/2/2019,
2249,EMP01,,5/2/2019,10/2/2019,
2250,EMP04,,5/2/2019,10/2/2019,
2251,EMP08,,6/2/2019,11/2/2019,
2252,EMP02,,6/2/2019,11/2/2019,
2253,EMP04,,6/2/2019,11/2/2019,
2254,EMP03,,6/2/2019,11/2/2019,
2255,EMP03,,6/2/2019,11/2/2019,
2256,EMP08,,6/2/2019,11/2/2019,
2257,EMP08,,6/2/2019,11/2/2019,
2258,EMP08,,6/2/2019,11/2/2019,
2259,EMP05,,6/2/2019,11/2/2019,
2260,EMP03,,6/2/2019,11/2/2019,
2261,EMP03,,6/2/2019,11/2/2019,
2262,EMP04,,7/2/2019,12/2/2019,
2263,EMP08,,7/2/2019,12/2/2019,
2264,EMP05,,7/2/2019,12/2/2019,
2265,EMP06,,7/2/2019,12/2/2019,
2266,EMP03,,7/2/2019,12/2/2019,
2267,EMP04,,7/2/2019,12/2/2019,
2268,EMP05,,7/2/2019,12/2/2019,
2269,EMP06,,7/2/2019,12/2/2019,
2270,EMP03,,7/2/2019,12/2/2019,
2271,EMP07,,7/2/2019,12/2/2019,
2272,EMP04,,7/2/2019,12/2/2019,
2273,EMP08,,7/2/2019,12/2/2019,
2274,EMP06,,7/2/2019,12/2/2019,
2275,EMP07,,8/2/2019,13/2/2019,
2276,EMP05,,8/2/2019,13/2/2019,
2277,EMP08,,8/2/2019,13/2/2019,
2278,EMP08,,8/2/2019,13/2/2019,
2279,EMP03,,8/2/2019,13/2/2019,
2280,EMP02,,8/2/2019,13/2/2019,
2281,EMP01,,8/2/2019,13/2/2019,
2282,EMP05,,9/2/2019,14/2/2019,
2283,EMP03,,9/2/2019,14/2/2019,
2284,EMP02,,9/2/2019,14/2/2019,
2285,EMP07,,9/2/2019,14/2/2019,
2286,EMP03,,9/2/2019,14/2/2019,
2287,EMP01,,9/2/2019,14/2/2019,
2288,EMP08,,9/2/2019,14/2/2019,
2289,EMP02,,9/2/2019,14/2/2019,
2290,EMP03,,9/2/2019,14/2/2019,
2291,EMP07,,9/2/2019,14/2/2019,
2292,EMP07,,9/2/2019,14/2/2019,
2293,EMP03,,9/2/2019,14/2/2019,
2294,EMP03,,9/2/2019,14/2/2019,
2295,EMP05,,9/2/2019,14/2/2019,
2296,EMP01,,9/2/2019,14/2/2019,
2297,EMP08,,9/2/2019,14/2/2019,
2298,EMP08,,10/2/2019,15/2/2019,
2299,EMP07,,10/2/2019,15/2/2019,
2300,EMP01,,10/2/2019,15/2/2019,
2301,EMP07,,10/2/2019,15/2/2019,
2302,EMP01,,10/2/2019,15/2/2019,
2303,EMP05,,10/2/2019,15/2/2019,
2304,EMP05,,10/2/2019,15/2/2019,
2305,EMP08,,10/2/2019,15/2/2019,
2306,EMP06,,10/2/2019,15/2/2019,
2307,EMP03,,10/2/2019,15/2/2019,
2308,EMP05,,10/2/2019,15/2/2019,
2309,EMP07,,10/2/2019,15/2/2019,
2310,EMP01,,10/2/2019,15/2/2019,
2311,EMP06,,10/2/2019,15/2/2019,
2312,EMP08,,10/2/2019,15/2/2019,
2313,EMP03,,10/2/2019,15/2/2019,
2314,EMP07,,10/2/2019,15/2/2019,
2315,EMP08,,11/2/2019,16/2/2019,
2316,EMP06,,11/2/2019,16/2/2019,
2317,EMP01,,11/2/2019,16/2/2019,
2318,EMP08,,11/2/2019,16/2/2019,
2319,EMP06,,11/2/2019,16/2/2019,
2320,EMP01,,11/2/2019,16/2/2019,
2321,EMP08,,11/2/2019,16/2/2019,
2322,EMP01,,11/2/2019,16/2/2019,
2323,EMP03,,11/2/2019,16/2/2019,
2324,EMP07,,11/2/2019,16/2/2019,
2325,EMP07,,11/2/2019,16/2/2019,
2326,EMP06,,12/2/2019,17/2/2019,
2327,EMP01,,12/2/2019,17/2/2019,
2328,EMP01,,12/2/2019,17/2/2019,
2329,EMP03,,12/2/2019,17/2/2019,
2330,EMP08,,12/2/2019,17/2/2019,
2331,EMP04,,12/2/2019,17/2/2019,
2332,EMP03,,12/2/2019,17/2/2019,
2333,EMP03,,12/2/2019,17/2/2019,
2334,EMP03,,12/2/2019,17/2/2019,
2335,EMP02,,12/2/2019,17/2/2019,
2336,EMP08,,12/2/2019,17/2/2019,
2337,EMP01,,12/2/2019,17/2/2019,
2338,EMP03,,13/2/2019,18/2/2019,
2339,EMP04,,13/2/2019,18/2/2019,
2340,EMP01,,13/2/2019,18/2/2019,
2341,EMP03,,13/2/2019,18/2/2019,
2342,EMP08,,13/2/2019,18/2/2019,
2343,EMP04,,14/2/2019,19/2/2019,
2344,EMP08,,14/2/2019,19/2/2019,
2345,EMP03,,14/2/2019,19/2/2019,
2346,EMP03,,14/2/2019,19/2/2019,
2347,EMP02,,14/2/2019,19/2/2019,
2348,EMP01,,14/2/2019,19/2/2019,
2349,EMP08,,14/2/2019,19/2/2019,
2350,EMP04,,14/2/2019,19/2/2019,
2351,EMP03,,15/2/2019,20/2/2019,
2352,EMP03,,15/2/2019,20/2/2019,
2353,EMP01,,15/2/2019,20/2/2019,
2354,EMP01,,15/2/2019,20/2/2019,
2355,EMP03,,15/2/2019,20/2/2019,
2356,EMP03,,15/2/2019,20/2/2019,
2357,EMP01,,15/2/2019,20/2/2019,
2358,EMP02,,15/2/2019,20/2/2019,
2359,EMP07,,15/2/2019,20/2/2019,
2360,EMP08,,15/2/2019,20/2/2019,
2361,EMP01,,15/2/2019,20/2/2019,
2362,EMP06,,15/2/2019,20/2/2019,
2363,EMP07,,16/2/2019,21/2/2019,
